Attr1_Str_qu,Attr2_OpPr_qu,Attr3_Costamount_norm,Attr4_RdDi_norm,Attr5_BrDi_norm,Attr5_Str_Type1,Attr5_Str_Type2,Attr5_Str_Type3,Attr6_Major_Type1,Attr6_Major_Type2,Attr7_Cshn1,Attr7_Cshn2,Attr7_Cshn3,Attr7_Cshn4,Attr8_Repha1,Attr8_Repha2,Attr8_Repha3,Attr9_Frctn0,Attr9_Frctn1,Attr10_Snsr0,Attr10_Snsr1,partnumber,s_nm,s_country,s_region,p_nm,p_bu,p_region
0.736842105,0.272727273,-0.295470454,1.307056863,0.034022165,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51409832,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.578947368,0.272727273,-0.464494172,0.281819415,-0.729574298,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84444496,SERTA S A,France,Region_2,CNH PLOCK,AG,Region_2
0.421052632,0.636363636,0.194563157,0.858375267,1.448089689,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,51432229,SERTA S A,France,Region_2,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.315789474,0.090909091,-0.452077514,-0.487669523,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47679902,OGNIBENE POWER S.P.A.,Italy,Region_2,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.210526316,0.454545455,-0.266424906,-0.038987927,0.599649175,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,90488673,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.789473684,0.272727273,-0.106391478,0.566732229,0.741055927,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47451794,WIPRO DO BRASIL INDUSTRIAL SA,Brazil,Region_3,BELO HORIZONTE,CE,Region_3
0.210526316,0,-0.648795093,-1.295296398,-1.153794555,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,84249612,OGNIBENE INDIA PVT LTD,India,Region_4,NEW HOLLAND FIAT (INDIA) P LTD / NOIDA NEW DELHI TRACTOR PLT,AG,Region_4
0.263157895,0.909090909,0.257400875,-0.572919027,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,35.04167,MONARCH INDUSTRIES LTD,Canada,Region_1,MILLER ST NAZIANZ PLANT,AG,Region_1
0.157894737,0.272727273,-0.494058391,-0.038987927,0.31683567,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90332472,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH ANTWERPEN BELGIUM,AG,Region_2
0.157894737,0.909090909,-0.035160727,-0.003093399,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,44920375,CANADIAN TOOL & DIE LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.421052632,0.272727273,-0.551630817,-1.205560078,-1.380045359,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84471716,SAHGEV SARL,France,Region_2,CNH PLOCK,AG,Region_2
0.578947368,0.272727273,-0.517964386,-1.295296398,-1.266919957,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,47499641,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.736842105,0.181818182,-0.328869692,-0.290249621,-0.715433623,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,84543464,ROSENBOOM MACHINE TOOL,United States,Region_1,WICHITA MANUFACTURING PLANT,CE,Region_1
0.684210526,0.909090909,-0.219964602,-0.003093399,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87702605,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.684210526,0.636363636,1.225161461,1.136557857,1.614949657,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726026,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.473684211,0.909090909,-0.429743247,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47374388,MONARCH INDUSTRIES LTD,Canada,Region_1,NEW HOLLAND MFG PLANT,AG,Region_1
0.842105263,0.909090909,-0.36255184,-0.572919027,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47510668,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.315789474,0.090909091,-0.540550129,-0.487669523,-0.673011597,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84477825,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH MODENA PLANT,AG,Region_2
0.947368421,0.636363636,0.428625012,0.858375267,1.448089689,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90326184,SERTA S A,France,Region_2,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.105263158,0.272727273,0.303232487,3.326124048,1.165276185,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,73386478,WIPRO DO BRASIL INDUSTRIAL SA,Brazil,Region_3,PIRACICABA,AG,Region_3
0.210526316,0.818181818,-0.311062004,-1.142744655,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84139131,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.578947368,0.454545455,-0.447362327,-0.038987927,-0.531604845,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51407129,SAHGEV SARL,France,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.368421053,0.909090909,-0.563968889,-0.857831841,-1.074606774,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87018026,MONARCH INDUSTRIES LTD,Canada,Region_1,NEW HOLLAND MFG PLANT,AG,Region_1
0.842105263,0.909090909,-0.270464249,-0.572919027,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47830626,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.842105263,0.636363636,0.838469019,0.566732229,0.902259625,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746418,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.684210526,0.636363636,0.881125739,1.136557857,1.075058677,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91725992,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (BELO HORIZONTE),CW,Region_1
0.105263158,0.272727273,-0.451904624,-0.038987927,-0.729574298,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47928626,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH ST. VALENTIN PLANT,AG,Region_2
0.894736842,0,-0.354834652,-0.290249621,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47364860,ROSENBOOM MACHINE TOOL,United States,Region_1,WICHITA MANUFACTURING PLANT,CE,Region_1
0.210526316,0.272727273,-0.32772233,0.634034468,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47632134,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.789473684,0.909090909,-0.295894821,-0.572919027,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87267726,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.157894737,1,-0.423975003,1.531397662,0.175428918,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,47380847,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.368421053,0.090909091,-0.575301053,-0.667142162,-0.814418349,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84814041,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.526315789,0.909090909,-0.347919045,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48129970,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.315789474,0.818181818,-0.4091536,-1.284976721,-1.523431806,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48120291,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.210526316,0.272727273,0.050121278,-0.003093399,1.080432133,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,91753436,WIPRO DO BRASIL INDUSTRIAL SA,Brazil,Region_3,PIRACICABA,AG,Region_3
0.736842105,0.272727273,-0.32916832,-0.290249621,-0.715433623,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,84543463,ROSENBOOM MACHINE TOOL,United States,Region_1,WICHITA MANUFACTURING PLANT,CE,Region_1
0.526315789,0.818181818,0.110742859,0.566732229,-0.535847047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90495029,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.368421053,0.181818182,-0.248177134,-0.263328725,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,75270372,PARKER HANNIFIN IND E COM LTDA,Brazil,Region_3,BELO HORIZONTE,CE,Region_3
0.105263158,0.272727273,-0.451904624,-0.038987927,-0.729574298,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47928628,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH ST. VALENTIN PLANT,AG,Region_2
0.894736842,0.636363636,1.126896975,1.135660493,0.902259625,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726018,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (BELO HORIZONTE),CW,Region_1
0.947368421,0.909090909,0.691198029,3.985685996,1.978365011,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,44920379,CANADIAN TOOL & DIE LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.789473684,0.636363636,-0.453774981,-0.038987927,-0.107384587,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90490664,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0,0.909090909,-0.58111645,-0.994679728,-1.074606774,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,25320040,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.842105263,0.454545455,-0.335313843,-0.003093399,-0.175259828,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91708337,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.157894737,0.909090909,-0.458663058,-0.715151093,0.362085831,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47407279,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.315789474,1,-0.376948876,0.858375267,-0.390198092,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,90463770,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.263157895,0.909090909,-0.376052991,-0.857831841,-0.715433623,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,86986500,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.842105263,0,-0.076214284,0.566732229,1.080432133,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47450940,WIPRO DO BRASIL INDUSTRIAL SA,Brazil,Region_3,BELO HORIZONTE,CE,Region_3
0.421052632,0.272727273,-0.564000323,-1.385032717,-1.606296163,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84471715,SAHGEV SARL,France,Region_2,CNH PLOCK,AG,Region_2
0.210526316,0.272727273,0.050121278,-0.003093399,1.080432133,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,73388575,WIPRO DO BRASIL INDUSTRIAL SA,Brazil,Region_3,PIRACICABA,AG,Region_3
0.157894737,0.272727273,-0.503032962,-0.038987927,0.034022165,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90332471,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH ANTWERPEN BELGIUM,AG,Region_2
0.842105263,0,-0.076214284,0.566732229,1.080432133,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47450959,WIPRO DO BRASIL INDUSTRIAL SA,Brazil,Region_3,BELO HORIZONTE,CE,Region_3
1,1,0.56942048,1.307056863,0.741055927,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,47833782,KYB CORPORATION,Japan,Region_4,BELO HORIZONTE,CE,Region_3
0,0.272727273,-0.58517151,-1.564505356,-1.804265616,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47429733,SERTA S A,France,Region_2,WMF-EU (GRAND ISLAND),AW,Region_2
0.315789474,0.909090909,0.25204128,0.566732229,1.798778435,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,51413308,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.526315789,0.454545455,-0.385750558,0.634034468,-0.390198092,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84195814,SAHGEV SARL,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.473684211,0.909090909,-0.461020651,-0.857831841,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87267921,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.684210526,0.636363636,0.964883168,1.136557857,1.075058677,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746798,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.421052632,0.272727273,-0.573430696,-0.846614801,-1.380045359,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,48085984,SERTA S A,France,Region_2,CNH PLOCK,AG,Region_2
0.578947368,0.909090909,0.156983121,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,90432568,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.736842105,0.636363636,-0.481060193,-0.487669523,-0.531604845,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90490663,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0.947368421,0.454545455,-0.260798117,0.284062823,-0.175259828,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,90488712,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.157894737,0.818181818,-0.559127964,-0.572919027,-0.715433623,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,87018065,MONARCH INDUSTRIES LTD,Canada,Region_1,NEW HOLLAND MFG PLANT,AG,Region_1
0.421052632,0.272727273,-0.551630817,-1.205560078,-1.380045359,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84471716,SAHGEV SARL,France,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.578947368,0.272727273,-0.500188133,-1.142744655,-1.074606774,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,47499640,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.789473684,0.454545455,-0.134242512,0.566732229,0.89943149,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488676,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.368421053,0.272727273,-0.188891523,-1.02608744,-1.380045359,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,47988171,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.473684211,0.090909091,-0.432556642,-0.716497138,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,48127893,ROSENBOOM MACHINE TOOL,United States,Region_1,WICHITA MANUFACTURING PLANT,CE,Region_1
0.684210526,0.454545455,-0.16149629,0.566732229,0.902259625,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,91708345,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.263157895,0.454545455,-0.423723526,0.566732229,0.458242422,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87542726,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU (RACINE TRANS.),AW,Region_2
0.105263158,0.181818182,-0.3906072,0.634034468,0.88246268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,51504089,SAHGEV SARL,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.526315789,0.272727273,0.151136289,-0.038987927,0.31683567,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47969204,PARKER HANNIFIN IND E COM LTDA,Brazil,Region_3,BELO HORIZONTE,CE,Region_3
0.578947368,0.454545455,-0.26442881,0.284062823,0.543086474,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488722,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0,0.909090909,-0.381255413,-0.857831841,-0.711757047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,75266968,PARKER HANNIFIN IND E COM LTDA,Brazil,Region_3,BELO HORIZONTE,CE,Region_3
0.736842105,0.636363636,-0.293207165,0.40969367,0.175428918,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90490669,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0.947368421,0.636363636,-0.238683892,0.634034468,0.88246268,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,90490660,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0.157894737,0.909090909,-0.551159299,-0.857831841,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,86991779,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.421052632,0.272727273,-0.564000323,-1.385032717,-1.606296163,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,84471715,SAHGEV SARL,France,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.894736842,1,2.546482444,1.706383484,1.796515927,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746420,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.684210526,0.636363636,1.225161461,1.136557857,1.614949657,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726026,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0,0.909090909,-0.381255413,-0.857831841,-0.711757047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,75266958,PARKER HANNIFIN IND E COM LTDA,Brazil,Region_3,BELO HORIZONTE,CE,Region_3
0.947368421,0.454545455,-0.191249116,0.566732229,0.00291268,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,91738262,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.368421053,0.181818182,-0.368681583,-0.430238279,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87566312,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.315789474,0,-0.433499679,-0.487669523,0.599649175,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84408341,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.473684211,0.818181818,0.257825242,0.566732229,-0.535847047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,51526912,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.631578947,0.272727273,-0.440949674,-0.846614801,-1.097231854,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,47585087,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0,0.909090909,-0.572157596,-0.857831841,-1.074606774,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84340469,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (SOROCABA),AW,Region_1
0.368421053,0.909090909,-0.396626921,-0.003093399,0.00291268,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,84525025,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.736842105,0.454545455,-0.40410835,-0.487669523,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488683,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.789473684,0.454545455,-0.356327794,-0.038987927,0.034022165,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488702,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.105263158,0,-0.649188025,-1.295296398,-1.153794555,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,87491176,OGNIBENE INDIA PVT LTD,India,Region_4,NEW HOLLAND FIAT (INDIA) P LTD / NOIDA NEW DELHI TRACTOR PLT,AG,Region_4
0.894736842,0.636363636,1.15097586,1.135660493,0.902259625,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726018,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.842105263,0.636363636,4.265293646,2.84603474,2.517124738,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751928,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.105263158,0.909090909,-0.573855063,-1.142744655,-1.433779925,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47368417,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.157894737,0.909090909,-0.512699094,-0.857831841,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,51609824,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.789473684,0.454545455,-0.356296423,-0.038987927,0.034022165,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488702,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.736842105,0.272727273,-0.268279546,0.634034468,0.599649175,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,48045295,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0.947368421,0.454545455,-0.05873666,0.566732229,1.261432776,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,90488706,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.526315789,0.454545455,-0.361420196,-0.572919027,-0.356260472,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,91708357,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.947368421,0.727272727,0.258815431,0.634034468,0.175428918,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,47833776,KYB CORPORATION,Japan,Region_4,BELO HORIZONTE,CE,Region_3
0.315789474,0.909090909,0.054757878,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,91708480,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.789473684,0.454545455,-0.084670185,0.566732229,1.071947728,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488726,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
1,0.454545455,-0.354473154,-0.290249621,-0.360502674,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488714,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.473684211,0.636363636,0.061767789,-0.285762805,-0.178087964,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91724900,ROSENBOOM MACHINE TOOL,United States,Region_1,WICHITA MANUFACTURING PLANT,CE,Region_1
0.473684211,0.545454545,0.061767789,-0.285762805,-0.178087964,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91724902,ROSENBOOM MACHINE TOOL,United States,Region_1,WICHITA MANUFACTURING PLANT,CE,Region_1
0.578947368,0.909090909,0.00861192,-0.572919027,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,35.04165,MONARCH INDUSTRIES LTD,Canada,Region_1,MILLER ST NAZIANZ PLANT,AG,Region_1
0.157894737,0.818181818,-0.587764863,-0.994679728,-1.074606774,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84576785,MONARCH INDUSTRIES LTD,Canada,Region_1,NEW HOLLAND MFG PLANT,AG,Region_1
0.263157895,0.090909091,-0.508156798,-0.667142162,-0.24879134,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,84336641,OGNIBENE HIDROSTATICA LTDA,Brazil,Region_3,CURITIBA,AG,Region_3
1,0.454545455,0.025523722,0.566732229,1.080432133,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,91708886,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.578947368,0.909090909,-0.320759571,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90432567,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.631578947,0.272727273,-0.377498981,-0.487669523,-0.814418349,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,47647112,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.210526316,0.909090909,0.437379542,-0.288006213,0.541672406,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,51413306,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.947368421,0.636363636,4.5962683,2.84603474,2.517124738,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751936,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.789473684,0.454545455,-0.329702708,-0.290249621,-0.175259828,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,91738251,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.789473684,0.909090909,-0.2089625,-1.142744655,-1.074606774,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47860088,MONARCH INDUSTRIES LTD,Canada,Region_1,NEW HOLLAND MFG PLANT,AG,Region_1
0.789473684,0.454545455,-0.303423339,-0.003093399,0.181085188,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91708904,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
